,code,market_cap,SMB,BM,HML,price,nextPrice,up,pubDate,date
2270,600348.XSHG,133.0,S,1.08626974797,H,5.577500000000001,10.48,NO,2014-04-25,2014-05-01
2271,600028.XSHG,5863.1299,B,1.093373350134,H,4.3085,6.5145,NO,2014-04-29,2014-05-01
2272,600166.XSHG,141.33,S,1.0968821515,H,2.4675000000000002,3.911,NO,2014-04-30,2014-05-01
2273,600362.XSHG,419.68,B,1.096980905153,H,11.46,21.323999999999998,NO,2014-04-29,2014-05-01
2274,600096.XSHG,83.78,S,1.1007029694869999,H,8.073,15.24,NO,2014-04-26,2014-05-01
2275,000001.XSHE,1060.61,B,1.105967362518,H,6.003,12.0415,NO,2014-04-24,2014-05-01
2276,600036.XSHG,2529.55,B,1.122104647392,H,8.351500000000001,15.1475,NO,2014-04-29,2014-05-01
2277,601166.XSHG,1937.62,B,1.1221704867820002,H,8.375,16.933500000000002,NO,2014-04-29,2014-05-01
2278,601398.XSHG,12087.8096,B,1.12751606514,H,2.779,4.4405,NO,2014-04-30,2014-05-01
2279,601288.XSHG,7860.02,B,1.151586153672,H,1.941,3.287,NO,2014-04-26,2014-05-01
2280,601717.XSHG,84.95,S,1.154198838874,H,5.308,10.0795,NO,2014-04-26,2014-05-01
2281,601939.XSHG,9900.4297,B,1.1592617978200002,H,3.204,5.6129999999999995,NO,2014-04-28,2014-05-01
2282,601009.XSHG,231.58,M,1.159691443288,H,2.6959999999999997,5.941,YES,2014-04-30,2014-05-01
2283,000002.XSHE,870.18,B,1.1693094908230002,H,6.801,12.7195,NO,2014-04-29,2014-05-01
2284,000656.XSHE,88.51,S,1.171458169896,H,2.536,8.0055,YES,2014-04-29,2014-05-01
2285,601918.XSHG,73.05,S,1.1745438611299999,H,2.955,8.815,YES,2014-04-30,2014-05-01
2286,601992.XSHG,277.03,M,1.1927151220299999,H,2.9924999999999997,5.9285,NO,2014-04-25,2014-05-01
2287,600015.XSHG,756.0,B,1.194444420741,H,5.127000000000001,9.327,NO,2014-04-30,2014-05-01
2288,600266.XSHG,80.56,S,1.201285502145,H,7.217499999999999,21.594,YES,2014-04-26,2014-05-01
2289,000983.XSHE,159.77,M,1.201628364687,H,5.134,8.8795,NO,2014-04-28,2014-05-01
2290,600000.XSHG,1822.4399,B,1.205181039692,H,5.8015,10.850999999999999,NO,2014-04-30,2014-05-01
2291,600123.XSHG,86.37,S,1.209713867748,H,7.5315,10.773,NO,2014-04-29,2014-05-01
2292,601088.XSHG,2826.3201,B,1.214968594011,H,10.8335,17.5945,NO,2014-04-26,2014-05-01
2293,000157.XSHE,349.08,B,1.216801399848,H,4.2235,7.045,NO,2014-04-29,2014-05-01
2294,601600.XSHG,423.32,B,1.219856839142,H,3.26,7.9,YES,2014-04-30,2014-05-01
2295,000401.XSHE,109.15,S,1.2242578885200002,H,8.3655,18.4705,YES,2014-04-26,2014-05-01
2296,601169.XSHG,670.57,B,1.247643284462,H,3.335,6.4395,NO,2014-04-29,2014-05-01
2297,600221.XSHG,209.53,M,1.25011766108,H,1.7269999999999999,5.2485,YES,2014-04-30,2014-05-01
2298,600068.XSHG,174.52,M,1.2759250918440002,H,3.5095,11.4405,YES,2014-04-30,2014-05-01
2299,000402.XSHE,191.92,M,1.290735472089,H,4.963,11.893,YES,2014-04-30,2014-05-01
2300,600048.XSHG,545.34,B,1.296877177636,H,4.525,12.137,YES,2014-04-30,2014-05-01
2301,601106.XSHG,127.49,S,1.3012029020290001,H,1.96,10.434999999999999,YES,2014-04-28,2014-05-01
2302,600839.XSHG,148.18,M,1.315372499623,H,3.267,6.9265,YES,2014-04-22,2014-05-01
2303,601101.XSHG,64.08,S,1.3209376701200002,H,5.3705,9.825,NO,2014-04-26,2014-05-01
2304,000778.XSHE,131.89,S,1.3291412917679999,H,3.5164999999999997,6.9145,NO,2014-04-23,2014-05-01
2305,601111.XSHG,433.11,B,1.344095291101,H,3.2245,10.876999999999999,YES,2014-04-30,2014-05-01
2306,601666.XSHG,91.14,S,1.3474394086289998,H,3.811,6.8315,NO,2014-04-22,2014-05-01
2307,000961.XSHE,79.53,S,1.356007267387,H,2.8055,7.132,YES,2014-04-26,2014-05-01
2308,601991.XSHG,475.17,B,1.380744346696,H,3.32,6.8645,YES,2014-04-25,2014-05-01
2309,600971.XSHG,51.6,S,1.3827554641460003,H,5.183999999999999,9.565000000000001,NO,2014-04-29,2014-05-01
2310,000937.XSHE,131.37,S,1.3829014115279998,H,4.423,7.0455,NO,2014-04-23,2014-05-01
2311,601988.XSHG,7263.48,B,1.393779567263,H,2.0975,4.024,NO,2014-04-25,2014-05-01
2312,000528.XSHE,67.85,S,1.401645496518,H,5.503,13.3705,YES,2014-04-29,2014-05-01
2313,000024.XSHE,283.18,M,1.405251313413,H,11.296,32.1255,YES,2014-04-18,2014-05-01
2314,601818.XSHG,1148.3101,B,1.4268445644780001,H,2.0685000000000002,4.6105,YES,2014-04-29,2014-05-01
2315,600376.XSHG,106.72,S,1.438944799133,H,4.3245000000000005,12.407499999999999,YES,2014-04-25,2014-05-01
2316,600642.XSHG,195.28,M,1.441204813597,H,3.7880000000000003,8.3315,YES,2014-04-26,2014-05-01
2317,600188.XSHG,299.53,M,1.4757568207570002,H,6.172499999999999,15.437000000000001,YES,2014-04-28,2014-05-01
2318,000425.XSHE,136.14,S,1.475874192602,H,2.1639999999999997,4.969,YES,2014-04-30,2014-05-01
2319,600795.XSHG,389.4,B,1.4916855950299999,H,1.9745,4.8095,YES,2014-04-26,2014-05-01
2320,601333.XSHG,179.21,M,1.4949762904019999,H,2.3895,5.7415,YES,2014-04-25,2014-05-01
2321,601001.XSHG,80.17,S,1.501320831595,H,4.5255,9.43,YES,2014-04-29,2014-05-01
2322,600027.XSHG,230.71,M,1.5146693670440001,H,2.5934999999999997,6.9365000000000006,YES,2014-04-30,2014-05-01
2323,601186.XSHG,539.15,B,1.592767836472,H,4.0225,21.1355,YES,2014-04-30,2014-05-01
2324,601328.XSHG,2755.1499,B,1.6033102344389998,H,3.0694999999999997,5.853,NO,2014-04-30,2014-05-01
2325,600157.XSHG,83.96,S,1.6062818355239998,H,1.6615,4.916,YES,2014-04-29,2014-05-01
2326,600546.XSHG,68.2,S,1.612914033464,H,3.5515,7.035,NO,2014-04-26,2014-05-01
2327,601669.XSHG,261.12,M,1.622742147992,H,2.5084999999999997,13.662500000000001,YES,2014-04-30,2014-05-01
2328,000933.XSHE,67.85,S,1.6277833374180002,H,3.6494999999999997,6.8705,NO,2014-04-22,2014-05-01
2329,600997.XSHG,54.08,S,1.645052536017,H,4.329000000000001,7.848,NO,2014-04-25,2014-05-01
2330,601800.XSHG,601.7,B,1.772770956091,H,3.4135,19.436999999999998,YES,2014-04-30,2014-05-01
2331,601618.XSHG,317.23,M,1.775400505674,H,1.5625,8.0855,YES,2014-04-30,2014-05-01
2332,600029.XSHG,235.62,M,1.784228901757,H,2.3525,9.118,YES,2014-04-29,2014-05-01
2333,601390.XSHG,534.63,B,1.8602990955919998,H,2.3795,16.496000000000002,YES,2014-04-30,2014-05-01
2334,601898.XSHG,552.89,B,1.877934569573,H,4.166,7.9365,NO,2014-04-26,2014-05-01
2335,601668.XSHG,900.0,B,1.9060484778670002,H,2.6014999999999997,8.575,YES,2014-04-30,2014-05-01
2336,600019.XSHG,639.1,B,1.907030634577,H,3.5365,7.531499999999999,YES,2014-04-30,2014-05-01
2337,600219.XSHG,94.39,S,2.018668634729,H,1.839,4.4,YES,2014-04-29,2014-05-01
2338,000709.XSHE,192.2,M,2.341802792646,H,1.7970000000000002,4.712,YES,2014-04-29,2014-05-01
2339,600050.XSHG,674.05,B,3.3352192717949998,H,2.999,7.3020000000000005,YES,2014-04-18,2014-05-01
2340,600570.XSHG,772.07,M,0.027857307182,L,116.47749999999999,55.3945,NO,2015-04-25,2015-05-01
2341,000503.XSHE,455.07,M,0.028730116662,L,50.63,26.39,NO,2015-04-29,2015-05-01
2342,000156.XSHE,520.13,M,0.044945509046999996,L,46.681,20.173000000000002,NO,2015-04-29,2015-05-01
2343,002153.XSHE,390.14,M,0.050482011741000005,L,41.697,28.582,NO,2015-04-28,2015-05-01
2344,300017.XSHE,341.58,S,0.052251237372000006,L,14.7725,20.293,YES,2015-04-24,2015-05-01
2345,300024.XSHE,380.67,M,0.053969111502,L,24.91,25.8335,YES,2015-04-27,2015-05-01
2346,600637.XSHG,787.75,M,0.060203829539999996,L,60.7445,26.5915,NO,2015-04-29,2015-05-01
2347,000831.XSHE,356.85,M,0.07228434097999999,L,34.74,15.985,NO,2015-04-21,2015-05-01
2348,002292.XSHE,370.89,M,0.073367012875,L,25.587000000000003,37.090999999999994,YES,2015-04-29,2015-05-01
2349,600588.XSHG,582.38,M,0.074585277166,L,39.165,19.6465,NO,2015-04-30,2015-05-01
2350,600867.XSHG,304.39,S,0.075114991753,L,15.318999999999999,16.895000000000003,YES,2015-04-22,2015-05-01
2351,603288.XSHG,898.81,B,0.077430838942,L,29.68,28.785,YES,2015-04-30,2015-05-01
2352,002653.XSHE,271.8,S,0.08119820232200001,L,24.305500000000002,15.3935,NO,2015-04-23,2015-05-01
2353,300015.XSHE,266.36,S,0.082469554918,L,16.764499999999998,20.288,YES,2015-04-21,2015-05-01
2354,600372.XSHG,657.05,M,0.08366844590400001,L,34.0985,19.226,NO,2015-04-24,2015-05-01
2355,600118.XSHG,567.95,M,0.089500104212,L,41.031,33.644999999999996,YES,2015-04-22,2015-05-01
2356,603000.XSHG,334.47,S,0.091243644119,L,28.9215,17.368499999999997,NO,2015-04-29,2015-05-01
2357,000963.XSHE,302.54,S,0.09504920786599999,L,31.419,33.463,YES,2015-04-16,2015-05-01
2358,002410.XSHE,287.29,S,0.09976312307299999,L,25.3575,12.8805,NO,2015-04-28,2015-05-01
2359,600276.XSHG,858.01,B,0.10338936463500001,L,27.3725,32.4645,YES,2015-04-18,2015-05-01
2360,002400.XSHE,225.21,S,0.105081625569,L,15.1155,10.777999999999999,NO,2015-04-27,2015-05-01
2361,002252.XSHE,843.28,B,0.10696810632999999,L,16.1925,20.942999999999998,YES,2015-04-15,2015-05-01
2362,600804.XSHG,472.02,M,0.10925311419099999,L,32.551500000000004,19.769,NO,2015-04-25,2015-05-01
2363,300124.XSHE,341.01,S,0.110946024681,L,20.667499999999997,18.243000000000002,YES,2015-04-23,2015-05-01
2364,600398.XSHG,717.94,M,0.11104583498500001,L,13.976500000000001,10.344999999999999,YES,2015-04-30,2015-05-01
2365,600783.XSHG,297.3,S,0.11479802529899999,L,37.078,23.259,NO,2015-04-30,2015-05-01
2366,002450.XSHE,446.86,M,0.114968213946,L,14.1475,16.695999999999998,YES,2015-04-23,2015-05-01
2367,002415.XSHE,1332.64,B,0.11973662204800001,L,13.4885,13.129000000000001,YES,2015-04-11,2015-05-01
2368,002007.XSHE,312.74,S,0.121036261885,L,29.214,27.924500000000002,YES,2015-04-23,2015-05-01
2369,002673.XSHE,886.2,B,0.12203649825099999,L,23.136,21.571,YES,2015-04-28,2015-05-01
2370,002236.XSHE,432.18,M,0.12308528544000001,L,14.462,13.971,YES,2015-04-16,2015-05-01
2371,002129.XSHE,546.05,M,0.123186508898,L,19.7615,8.618,NO,2015-04-18,2015-05-01
2372,601766.XSHG,4375.5498,B,0.124122383829,L,24.0435,9.487,NO,2015-04-30,2015-05-01
2373,300070.XSHE,520.7,M,0.125977719958,L,18.447,15.979500000000002,YES,2015-04-29,2015-05-01
2374,002294.XSHE,324.37,S,0.12650341566,L,27.994,26.823999999999998,YES,2015-04-16,2015-05-01
2375,600406.XSHG,568.86,M,0.126991673066,L,21.185,13.607500000000002,NO,2015-04-29,2015-05-01
2376,600315.XSHG,309.62,S,0.129123749598,L,42.155,28.466,NO,2015-04-30,2015-05-01
2377,600111.XSHG,782.56,M,0.131514020447,L,19.686500000000002,13.0045,NO,2015-04-25,2015-05-01
2378,000559.XSHE,344.83,S,0.132533943855,L,11.9805,13.0105,YES,2015-04-28,2015-05-01
2379,601216.XSHG,495.82,M,0.133874749343,L,6.09,3.888,NO,2015-04-29,2015-05-01
2380,600535.XSHG,517.87,M,0.135182079866,L,46.457499999999996,36.093,YES,2015-04-29,2015-05-01
2381,300146.XSHE,301.83,S,0.136478938451,L,19.697000000000003,14.642,YES,2015-04-24,2015-05-01
2382,603699.XSHG,188.1,S,0.13734792877000002,L,23.026,16.767,YES,2015-04-29,2015-05-01
2383,002038.XSHE,244.14,S,0.138207567807,L,35.1415,25.683,YES,2015-04-28,2015-05-01
2384,000768.XSHE,918.23,B,0.13849065282700002,L,30.4815,18.1495,NO,2015-04-28,2015-05-01
2385,600436.XSHG,225.5,S,0.139459161685,L,33.7175,35.413,YES,2015-04-25,2015-05-01
2386,600415.XSHG,665.16,M,0.14130681766,L,12.353,7.2125,NO,2015-04-30,2015-05-01
2387,601933.XSHG,455.97,M,0.141768686508,L,5.4135,4.205,YES,2015-04-30,2015-05-01
2388,002081.XSHE,535.53,M,0.14507279665,L,21.55,10.508500000000002,NO,2015-04-28,2015-05-01
2389,600109.XSHG,706.38,M,0.146471139394,L,24.8035,13.564499999999999,NO,2015-04-28,2015-05-01
2390,000166.XSHE,2700.96,B,0.146601167454,L,12.6965,6.1835,NO,2015-04-30,2015-05-01
2391,300133.XSHE,243.65,S,0.146838934932,L,15.6195,16.235500000000002,YES,2015-04-25,2015-05-01
2392,002475.XSHE,346.33,S,0.14744670684,L,11.8885,12.618500000000001,YES,2015-04-23,2015-05-01
2393,600893.XSHG,1047.24,B,0.149319097836,L,45.4975,37.586,YES,2015-04-28,2015-05-01
2394,300027.XSHE,434.77,M,0.152891397842,L,16.4525,13.746500000000001,YES,2015-04-24,2015-05-01
2395,601231.XSHG,423.0,M,0.153012713002,L,18.738,9.4,NO,2015-04-23,2015-05-01
2396,002500.XSHE,543.04,M,0.15373008989700002,L,18.792,11.6995,NO,2015-04-21,2015-05-01
2397,600271.XSHG,550.07,M,0.153921223104,L,27.618,27.9885,YES,2015-04-25,2015-05-01
2398,002008.XSHE,285.64,S,0.154975978609,L,23.6985,21.626,YES,2015-04-27,2015-05-01
2399,300058.XSHE,293.68,S,0.155927714049,L,16.394,10.5165,NO,2015-04-25,2015-05-01
2400,000009.XSHE,356.31,M,0.15676909585100002,L,14.453,10.052,NO,2015-04-29,2015-05-01
2401,002385.XSHE,403.92,M,0.159539356946,L,10.5515,7.2675,NO,2015-04-27,2015-05-01
2402,600688.XSHG,1057.3199,B,0.160040878254,L,7.2219999999999995,6.407,YES,2015-04-24,2015-05-01
2403,000538.XSHE,723.56,M,0.163869734424,L,66.369,59.656000000000006,YES,2015-04-30,2015-05-01
2404,000826.XSHE,326.73,S,0.167026372861,L,34.692,31.4365,YES,2015-04-30,2015-05-01
2405,600718.XSHG,329.73,S,0.16898333273699997,L,27.0405,18.0865,NO,2015-04-25,2015-05-01
2406,600633.XSHG,286.38,S,0.169505662031,L,22.626,15.849999999999998,NO,2015-04-29,2015-05-01
2407,000750.XSHE,441.97,M,0.172288654048,L,12.072,7.335,NO,2015-04-28,2015-05-01
2408,000970.XSHE,252.45,S,0.17593230840500002,L,21.7555,11.755500000000001,NO,2015-04-29,2015-05-01
2409,002241.XSHE,499.3,M,0.176207290989,L,16.335,13.464,YES,2015-04-24,2015-05-01
2410,600010.XSHG,1083.55,B,0.176714239243,L,4.5305,2.1435000000000004,NO,2015-04-29,2015-05-01
2411,002570.XSHE,203.99,S,0.176847415601,L,20.310000000000002,11.475000000000001,NO,2015-04-28,2015-05-01
2412,000783.XSHE,831.83,M,0.178380998223,L,15.7475,9.454,NO,2015-04-25,2015-05-01
2413,600332.XSHG,464.88,M,0.17923100138700002,L,33.94,21.929000000000002,NO,2015-04-28,2015-05-01
2414,002465.XSHE,299.26,S,0.17959561961599999,L,14.228,12.030000000000001,YES,2015-04-23,2015-05-01
2415,300251.XSHE,357.9,M,0.179903627544,L,12.2335,12.0325,YES,2015-04-25,2015-05-01
2416,600887.XSHG,1117.27,B,0.180151701774,L,15.513000000000002,13.8995,YES,2015-04-25,2015-05-01
2417,601377.XSHG,904.28,B,0.180210756492,L,15.1295,8.188500000000001,NO,2015-04-28,2015-05-01
2418,603993.XSHG,838.08,B,0.182943214292,L,4.905,3.417,NO,2015-04-28,2015-05-01
2419,002344.XSHE,271.94,S,0.183095596503,L,23.640500000000003,10.179,NO,2015-04-24,2015-05-01
2420,000061.XSHE,331.25,S,0.185847668891,L,17.11,12.549,YES,2015-04-30,2015-05-01
2421,002603.XSHE,250.26,S,0.18698628717000002,L,20.2155,14.6015,NO,2015-04-28,2015-05-01
2422,002456.XSHE,314.44,S,0.187674653676,L,11.376999999999999,10.2635,YES,2015-04-21,2015-05-01
2423,600998.XSHG,435.91,M,0.18864908873199998,L,26.5315,17.046,NO,2015-04-28,2015-05-01
2424,000423.XSHE,343.36,S,0.190936597149,M,45.099500000000006,45.8765,YES,2015-04-28,2015-05-01
2425,600316.XSHG,260.1,S,0.191996294764,M,35.015,19.936500000000002,NO,2015-04-24,2015-05-01
2426,000060.XSHE,403.58,M,0.19292909904,M,15.3995,10.766,NO,2015-04-29,2015-05-01
2427,601866.XSHG,1296.83,B,0.193912662139,M,8.184999999999999,4.48,NO,2015-04-28,2015-05-01
2428,601118.XSHG,463.49,M,0.19402075206500002,M,10.84,5.995,NO,2015-04-28,2015-05-01
2429,600252.XSHG,317.05,S,0.19528489810400002,M,7.4704999999999995,4.743,NO,2015-04-17,2015-05-01
2430,002594.XSHE,1485.6,B,0.195605963796,M,56.369,60.572,YES,2015-04-28,2015-05-01
2431,000686.XSHE,481.27,M,0.198747112813,M,20.9775,12.467500000000001,NO,2015-04-24,2015-05-01
2432,002310.XSHE,277.6,S,0.20291088890999998,M,10.154499999999999,8.782499999999999,YES,2015-04-18,2015-05-01
2433,000776.XSHE,2149.9099,B,0.20380787749899998,M,26.164,15.1665,NO,2015-04-28,2015-05-01
2434,000895.XSHE,840.4,B,0.204797922656,M,20.7245,18.436999999999998,YES,2015-04-30,2015-05-01
2435,601727.XSHG,2332.6201,B,0.205934957887,M,14.482499999999998,8.805,NO,2015-04-25,2015-05-01
2436,600999.XSHG,2148.4299,B,0.207296140945,M,32.11,16.6415,NO,2015-04-28,2015-05-01
2437,600809.XSHG,201.14,S,0.20766008852899998,M,21.999499999999998,17.6665,YES,2015-04-28,2015-05-01
2438,600518.XSHG,844.09,B,0.207865090616,M,16.878500000000003,14.8705,YES,2015-04-28,2015-05-01
2439,600519.XSHG,2880.46,B,0.20805756607200002,M,193.071,241.151,YES,2015-04-21,2015-05-01
2440,000413.XSHE,313.86,S,0.21043877971900002,M,11.5025,7.577999999999999,NO,2015-04-30,2015-05-01
2441,600547.XSHG,461.5,M,0.212531299848,M,29.3375,28.209,YES,2015-04-30,2015-05-01
2442,600038.XSHG,293.8,S,0.212798989373,M,47.938,40.894999999999996,YES,2015-04-30,2015-05-01
2443,601555.XSHG,701.73,M,0.214430637465,M,23.576999999999998,12.3585,NO,2015-04-28,2015-05-01
2444,000400.XSHE,289.99,S,0.215416463822,M,27.557499999999997,14.6875,NO,2015-04-29,2015-05-01
2445,002051.XSHE,273.44,S,0.21609382604000002,M,22.9805,15.1555,NO,2015-04-29,2015-05-01
2446,600108.XSHG,220.59,S,0.21675713819200002,M,10.756499999999999,5.359999999999999,NO,2015-04-24,2015-05-01
2447,002304.XSHE,1007.21,B,0.217990696369,M,58.4015,63.99550000000001,YES,2015-04-29,2015-05-01
2448,600648.XSHG,423.26,M,0.21887197491500002,M,35.3425,18.2245,NO,2015-04-30,2015-05-01
2449,002470.XSHE,336.09,S,0.219330083737,M,9.760000000000002,8.106,YES,2015-04-17,2015-05-01
2450,600705.XSHG,989.17,B,0.221050006063,M,12.305499999999999,5.805,NO,2015-04-28,2015-05-01
2451,002416.XSHE,197.56,S,0.223339243902,M,18.652,20.198999999999998,YES,2015-04-21,2015-05-01
2452,600703.XSHG,528.87,M,0.223382386996,M,13.231,11.967500000000001,YES,2015-04-22,2015-05-01
2453,002353.XSHE,363.6,M,0.224688675656,M,37.781000000000006,18.102,NO,2015-04-23,2015-05-01
2454,601633.XSHG,1600.3101,B,0.22527558940499998,M,16.196,8.315999999999999,NO,2015-04-18,2015-05-01
2455,600085.XSHG,441.75,M,0.228503554318,M,28.471,28.548000000000002,YES,2015-04-30,2015-05-01
2456,600340.XSHG,820.85,M,0.229231572731,M,27.8305,23.7195,YES,2015-04-18,2015-05-01
2457,000839.XSHE,297.59,S,0.23151948992899998,M,7.536,7.6505,YES,2015-04-25,2015-05-01
2458,600256.XSHG,552.43,M,0.23170523559,M,10.056000000000001,4.5165,NO,2015-04-22,2015-05-01
2459,601989.XSHG,2673.46,B,0.233420984581,M,12.2255,6.71,NO,2015-04-30,2015-05-01
2460,000800.XSHE,382.79,M,0.23393574942099998,M,21.619,13.282,NO,2015-04-30,2015-05-01
2461,601929.XSHG,220.18,S,0.235893997128,M,7.1965,4.3725000000000005,NO,2015-04-28,2015-05-01
2462,000625.XSHE,1175.05,B,0.237520426265,M,21.414,14.456,NO,2015-04-30,2015-05-01
2463,002375.XSHE,292.87,S,0.237917507296,M,20.853499999999997,12.285,NO,2015-04-29,2015-05-01
2464,000598.XSHE,317.44,S,0.239744675575,M,9.5815,5.6145,NO,2015-04-28,2015-05-01
2465,002429.XSHE,190.8,S,0.241351295091,M,4.57,3.5,YES,2015-04-18,2015-05-01
2466,000869.XSHE,311.61,S,0.241582465321,M,41.122,36.158,YES,2015-04-30,2015-05-01
2467,600498.XSHG,292.57,S,0.245979602414,M,26.816000000000003,23.7725,YES,2015-04-25,2015-05-01
2468,000536.XSHE,164.0,S,0.24685077853700002,M,13.004999999999999,7.833500000000001,NO,2015-04-29,2015-05-01
2469,601901.XSHG,1242.22,B,0.247979977705,M,14.467500000000001,7.609,NO,2015-04-30,2015-05-01
2470,601928.XSHG,439.5,M,0.248203014699,M,15.2615,10.8345,NO,2015-04-29,2015-05-01
2471,600066.XSHG,452.36,M,0.248682650196,M,17.4095,17.7755,YES,2015-04-24,2015-05-01
2472,000999.XSHE,294.36,S,0.249448252663,M,27.612000000000002,22.0585,YES,2015-04-29,2015-05-01
2473,000629.XSHE,459.55,M,0.249705242102,M,4.715,3.065,NO,2015-04-29,2015-05-01
2474,600150.XSHG,785.94,M,0.249901027394,M,50.909,23.814,NO,2015-04-25,2015-05-01
2475,000917.XSHE,406.84,M,0.253023344722,M,26.271,17.0215,NO,2015-04-29,2015-05-01
2476,601390.XSHG,4539.0098,B,0.253463887192,M,16.496000000000002,7.593999999999999,NO,2015-04-30,2015-05-01
2477,000728.XSHE,711.59,M,0.253732509431,M,22.9865,11.3045,NO,2015-04-28,2015-05-01
2478,601098.XSHG,442.35,M,0.253946394416,M,22.377,17.395000000000003,YES,2015-04-29,2015-05-01
2479,600489.XSHG,474.74,M,0.254935540484,M,13.391,10.305499999999999,YES,2015-04-25,2015-05-01
2480,601688.XSHG,1631.28,B,0.25547594303599996,M,27.847,16.345,NO,2015-04-23,2015-05-01
2481,601158.XSHG,529.44,M,0.256386455149,M,9.363499999999998,6.7675,NO,2015-04-29,2015-05-01
2482,000793.XSHE,322.86,S,0.256964844466,M,15.3295,9.075,NO,2015-04-29,2015-05-01
2483,600309.XSHG,535.18,M,0.258905692994,M,19.511,12.5635,NO,2015-04-10,2015-05-01
2484,600008.XSHG,378.66,M,0.259269138992,M,7.385,4.0275,NO,2015-04-30,2015-05-01
2485,600369.XSHG,694.91,M,0.26202017112500003,M,11.0735,7.952,NO,2015-04-28,2015-05-01
2486,600880.XSHG,158.86,S,0.262380016617,M,14.6335,10.0745,NO,2015-04-15,2015-05-01
2487,600600.XSHG,594.3,M,0.264735485296,M,41.7475,28.206,NO,2015-04-30,2015-05-01
2488,601958.XSHG,503.03,M,0.267334984248,M,13.457,7.71,NO,2015-04-29,2015-05-01
2489,000878.XSHE,247.16,S,0.26877729202,M,16.305,11.024999999999999,NO,2015-04-24,2015-05-01
2490,000960.XSHE,253.38,S,0.268849501489,M,22.255000000000003,11.74,NO,2015-04-27,2015-05-01
2491,600115.XSHG,1144.49,B,0.272566829751,M,7.9345,5.9795,YES,2015-04-30,2015-05-01
2492,600549.XSHG,332.04,S,0.273447097649,M,29.335,21.1295,NO,2015-04-24,2015-05-01
2493,600018.XSHG,2286.8999,B,0.274731765355,M,8.299,4.891,NO,2015-04-30,2015-05-01
2494,600655.XSHG,299.68,S,0.276566712579,M,17.1675,12.059999999999999,NO,2015-04-29,2015-05-01
2495,601669.XSHG,1754.88,B,0.277952629424,M,13.662500000000001,6.2125,NO,2015-04-30,2015-05-01
2496,601018.XSHG,1192.96,B,0.278802515567,M,7.3229999999999995,6.223,YES,2015-04-29,2015-05-01
2497,600030.XSHG,3785.4099,B,0.280517440598,M,31.622,16.2435,NO,2015-04-30,2015-05-01
2498,600837.XSHG,2742.1899,B,0.281383386391,M,24.761000000000003,14.063,NO,2015-04-29,2015-05-01
2499,601618.XSHG,2107.8301,B,0.28146016926,M,8.0855,3.9779999999999998,NO,2015-04-29,2015-05-01
2500,002202.XSHE,541.88,M,0.283400822426,M,14.0465,11.837,YES,2015-04-25,2015-05-01
2501,601628.XSHG,10757.5498,B,0.28388619934500003,M,36.3405,22.177,NO,2015-04-29,2015-05-01
2502,600208.XSHG,743.01,M,0.28513619414999997,M,8.693,3.7904999999999998,NO,2015-04-29,2015-05-01
2503,600352.XSHG,488.81,M,0.287467455866,M,14.064499999999999,9.583,NO,2015-04-21,2015-05-01
2504,000568.XSHE,360.38,M,0.28759709339,M,23.2765,22.924500000000002,YES,2015-04-23,2015-05-01
2505,600674.XSHG,559.95,M,0.288151673547,M,11.160499999999999,7.983499999999999,NO,2015-04-25,2015-05-01
2506,002399.XSHE,298.47,S,0.28840433078,M,21.7305,18.1575,YES,2015-04-29,2015-05-01
2507,600395.XSHG,220.95,S,0.289192735744,M,12.629,9.851500000000001,YES,2015-04-25,2015-05-01
2508,601899.XSHG,1130.42,B,0.29712258996,M,4.5265,3.136,NO,2015-04-21,2015-05-01
2509,600031.XSHG,790.59,M,0.307723497712,M,10.152999999999999,5.4795,NO,2015-04-22,2015-05-01
2510,601600.XSHG,1284.83,B,0.31060635698899997,M,7.9,4.295,NO,2015-04-29,2015-05-01
2511,600196.XSHG,635.86,M,0.314241299599,M,26.3355,19.113500000000002,YES,2015-04-29,2015-05-01
2512,002024.XSHE,967.18,B,0.316550188133,M,12.977,11.1395,YES,2015-04-30,2015-05-01
2513,000333.XSHE,1558.58,B,0.316818741882,M,21.557000000000002,19.691,YES,2015-04-29,2015-05-01
2514,000581.XSHE,370.43,M,0.319071639168,M,33.808499999999995,17.9195,NO,2015-04-30,2015-05-01
2515,601179.XSHG,592.55,M,0.31977511714400003,M,9.326,5.2915,NO,2015-04-30,2015-05-01
2516,601336.XSHG,1679.25,B,0.32125055447399997,M,52.913,39.558,YES,2015-04-30,2015-05-01
2517,000063.XSHE,1070.79,B,0.323172204014,M,21.523000000000003,14.442,NO,2015-04-24,2015-05-01
2518,600060.XSHG,353.68,S,0.328631509181,M,23.7495,15.919,NO,2015-04-25,2015-05-01
2519,600143.XSHG,247.04,S,0.332555200748,M,8.741,6.045,NO,2015-04-21,2015-05-01
2520,002146.XSHE,449.08,M,0.333172278244,M,10.325,6.580500000000001,NO,2015-04-25,2015-05-01
2521,600583.XSHG,622.97,M,0.334875285376,M,12.577,6.9085,NO,2015-04-24,2015-05-01
2522,002001.XSHE,210.27,S,0.33748447538000004,M,17.2895,19.8615,YES,2015-04-28,2015-05-01
2523,601186.XSHG,3117.7,B,0.341275803478,M,21.1355,10.5365,NO,2015-04-30,2015-05-01
