,SMB_S,SMB_M,SMB_B,HML_H,HML_M,HML_L,priceRatio
1171,0.0,1.0,0.0,1.0,0.0,0.0,0.4305527829763813
1172,0.0,1.0,0.0,1.0,0.0,0.0,-0.08384433168811277
1173,1.0,0.0,0.0,1.0,0.0,0.0,-0.10010170318156976
1174,0.0,0.0,1.0,0.0,1.0,0.0,-0.1603494727223017
1175,0.0,1.0,0.0,0.0,1.0,0.0,0.2110981386695523
1176,0.0,1.0,0.0,0.0,0.0,1.0,-0.20077971987231505
1177,1.0,0.0,0.0,0.0,1.0,0.0,-0.14733159507071236
1178,0.0,0.0,1.0,0.0,1.0,0.0,-0.08805122054904313
1179,0.0,0.0,1.0,0.0,1.0,0.0,0.10158612517962506
1180,0.0,1.0,0.0,1.0,0.0,0.0,0.0296479699686113
1181,0.0,0.0,1.0,0.0,1.0,0.0,0.00920272382395737
1182,0.0,0.0,1.0,0.0,1.0,0.0,-0.17434043511579433
1183,0.0,1.0,0.0,0.0,1.0,0.0,-0.1333402055508931
1184,0.0,1.0,0.0,1.0,0.0,0.0,0.15590077168917504
1185,1.0,0.0,0.0,0.0,1.0,0.0,0.123564386732798
1186,0.0,1.0,0.0,0.0,0.0,1.0,0.10873570846029657
1187,0.0,0.0,1.0,0.0,1.0,0.0,-0.24353971791373674
1188,0.0,0.0,1.0,0.0,1.0,0.0,-0.06731626479936026
1189,0.0,1.0,0.0,0.0,1.0,0.0,-0.3031768294456635
1190,0.0,1.0,0.0,0.0,0.0,1.0,0.08903828548319392
1191,0.0,1.0,0.0,0.0,1.0,0.0,0.030811085261666094
1192,0.0,0.0,1.0,0.0,0.0,1.0,0.1466027132889185
1193,1.0,0.0,0.0,0.0,0.0,1.0,-0.17250036343456032
1194,0.0,1.0,0.0,0.0,1.0,0.0,0.06359604986991596
1195,0.0,1.0,0.0,1.0,0.0,0.0,0.07363135023541523
1196,0.0,1.0,0.0,0.0,0.0,1.0,-0.0294536360238592
1197,0.0,0.0,1.0,0.0,0.0,1.0,0.17221511631139766
1198,1.0,0.0,0.0,1.0,0.0,0.0,-0.09582520979459563
1199,1.0,0.0,0.0,0.0,1.0,0.0,-0.35116792439205424
1200,1.0,0.0,0.0,1.0,0.0,0.0,0.10616369145168814
1201,1.0,0.0,0.0,0.0,1.0,0.0,-0.03241685903429425
1202,1.0,0.0,0.0,0.0,1.0,0.0,-0.1843325340265508
1203,0.0,1.0,0.0,1.0,0.0,0.0,-0.0994298192205214
1204,1.0,0.0,0.0,0.0,1.0,0.0,0.16041734686772402
1205,0.0,1.0,0.0,1.0,0.0,0.0,-0.11296505359718145
1206,0.0,1.0,0.0,1.0,0.0,0.0,0.08364662213502105
1207,0.0,1.0,0.0,0.0,1.0,0.0,0.010665685190223595
1208,0.0,1.0,0.0,0.0,0.0,1.0,-0.0095026484595635
1209,0.0,1.0,0.0,0.0,1.0,0.0,-0.06300216386017399
1210,0.0,0.0,1.0,0.0,0.0,1.0,-0.0038669645911049155
1211,0.0,1.0,0.0,1.0,0.0,0.0,-0.0743117303134182
1212,1.0,0.0,0.0,0.0,1.0,0.0,0.0504899953678023
1213,0.0,1.0,0.0,1.0,0.0,0.0,0.007610729455240882
1214,0.0,0.0,1.0,0.0,0.0,1.0,-0.17169944316289576
1215,0.0,1.0,0.0,0.0,1.0,0.0,-0.0995727302131354
1216,1.0,0.0,0.0,0.0,1.0,0.0,-0.17439895136932282
1217,0.0,1.0,0.0,1.0,0.0,0.0,-0.14654868522502507
1218,0.0,1.0,0.0,0.0,1.0,0.0,-0.10953512145302856
1219,0.0,0.0,1.0,0.0,0.0,1.0,0.2750685144538356
1220,1.0,0.0,0.0,0.0,1.0,0.0,0.13172728420659208
1221,0.0,1.0,0.0,0.0,0.0,1.0,-0.11090402192446502
1222,0.0,1.0,0.0,0.0,0.0,1.0,0.2731109099318729
1223,0.0,0.0,1.0,1.0,0.0,0.0,-0.22860415378011945
1224,1.0,0.0,0.0,1.0,0.0,0.0,-0.08868046094482551
1225,1.0,0.0,0.0,0.0,1.0,0.0,0.11864233613996313
1226,0.0,1.0,0.0,0.0,0.0,1.0,-0.15525438335518804
1227,0.0,0.0,1.0,0.0,0.0,1.0,0.005448176110840475
1228,1.0,0.0,0.0,1.0,0.0,0.0,-0.22040880789803607
1229,0.0,1.0,0.0,0.0,0.0,1.0,-0.07263295779289748
1230,1.0,0.0,0.0,0.0,1.0,0.0,0.12369067656069065
1231,1.0,0.0,0.0,0.0,1.0,0.0,-0.17044090905615286
1232,0.0,1.0,0.0,0.0,0.0,1.0,-0.0885908600409625
1233,0.0,0.0,1.0,0.0,0.0,1.0,-0.16218856255920056
1234,0.0,1.0,0.0,0.0,0.0,1.0,0.059383471863603376
1235,0.0,1.0,0.0,0.0,0.0,1.0,-0.11631450763666895
1236,0.0,1.0,0.0,0.0,0.0,1.0,-0.1834617742433653
1237,0.0,0.0,1.0,0.0,0.0,1.0,-0.02456070491733964
1238,1.0,0.0,0.0,0.0,1.0,0.0,-0.11073287433215173
1239,1.0,0.0,0.0,0.0,1.0,0.0,-0.12958812533543118
1240,1.0,0.0,0.0,0.0,1.0,0.0,-0.2984809693034045
1241,0.0,1.0,0.0,0.0,0.0,1.0,-0.0841432793938085
1242,0.0,1.0,0.0,0.0,1.0,0.0,-0.02521547473992813
1243,0.0,1.0,0.0,0.0,1.0,0.0,0.2740235506802027
1244,0.0,1.0,0.0,0.0,0.0,1.0,-0.10556074625080758
1245,0.0,0.0,1.0,0.0,1.0,0.0,-0.3752308858656429
1246,1.0,0.0,0.0,0.0,1.0,0.0,-0.2145045615649336
1247,1.0,0.0,0.0,0.0,1.0,0.0,-0.07545629033616119
1248,1.0,0.0,0.0,0.0,0.0,1.0,-0.0546788396042982
1249,0.0,0.0,1.0,0.0,0.0,1.0,0.626220623664048
1250,1.0,0.0,0.0,0.0,0.0,1.0,0.2245537796955146
1251,0.0,1.0,0.0,0.0,1.0,0.0,-0.3310437073111297
1252,1.0,0.0,0.0,0.0,0.0,1.0,-0.22285903128381104
1253,0.0,1.0,0.0,0.0,0.0,1.0,0.3699943011637932
1254,0.0,1.0,0.0,0.0,0.0,1.0,-0.17494798621294205
1255,0.0,0.0,1.0,1.0,0.0,0.0,0.07355523271245934
1256,1.0,0.0,0.0,1.0,0.0,0.0,0.04600222269362442
1257,0.0,0.0,1.0,1.0,0.0,0.0,-0.15149215836646054
1258,1.0,0.0,0.0,1.0,0.0,0.0,-0.10537308233742247
1259,1.0,0.0,0.0,1.0,0.0,0.0,-0.0035533325028846985
1260,0.0,1.0,0.0,1.0,0.0,0.0,0.14726929376853914
1261,0.0,0.0,1.0,0.0,1.0,0.0,0.04340556037245424
1262,0.0,0.0,1.0,0.0,1.0,0.0,0.08839009377589868
1263,0.0,0.0,1.0,1.0,0.0,0.0,0.32526923228043825
1264,1.0,0.0,0.0,0.0,1.0,0.0,-0.10492837684992462
1265,0.0,0.0,1.0,0.0,1.0,0.0,-0.06581967117239895
1266,0.0,0.0,1.0,1.0,0.0,0.0,-0.05773558023975511
1267,0.0,1.0,0.0,1.0,0.0,0.0,-0.14340178152070493
1268,0.0,0.0,1.0,1.0,0.0,0.0,0.07224713899755009
1269,0.0,0.0,1.0,0.0,1.0,0.0,-0.2310285983170515
1270,0.0,0.0,1.0,1.0,0.0,0.0,0.15225160049570918
1271,0.0,0.0,1.0,0.0,0.0,1.0,-0.07736207077832569
1272,1.0,0.0,0.0,1.0,0.0,0.0,-0.07440537268069625
1273,0.0,0.0,1.0,1.0,0.0,0.0,0.07452915700898632
1274,1.0,0.0,0.0,0.0,1.0,0.0,-0.1181964487091629
1275,0.0,0.0,1.0,1.0,0.0,0.0,0.3873075021182515
1276,0.0,0.0,1.0,1.0,0.0,0.0,-0.04551092235367149
1277,0.0,1.0,0.0,0.0,1.0,0.0,-0.054434751036210094
1278,1.0,0.0,0.0,0.0,1.0,0.0,-0.18918706348134
1279,1.0,0.0,0.0,0.0,0.0,1.0,0.401327229778824
1280,0.0,0.0,1.0,0.0,1.0,0.0,-0.1547012866025167
1281,0.0,1.0,0.0,0.0,0.0,1.0,0.19978499359501006
1282,1.0,0.0,0.0,1.0,0.0,0.0,-0.21242352418248436
1283,0.0,1.0,0.0,0.0,1.0,0.0,-0.2580206790838764
1284,0.0,1.0,0.0,0.0,1.0,0.0,-0.04329029918746508
1285,0.0,0.0,1.0,1.0,0.0,0.0,0.033517546724736724
1286,1.0,0.0,0.0,0.0,0.0,1.0,0.06933152398612298
1287,1.0,0.0,0.0,0.0,0.0,1.0,0.018611498513560587
1288,0.0,0.0,1.0,0.0,0.0,1.0,0.3744542228279133
1289,0.0,0.0,1.0,0.0,0.0,1.0,-0.18306988782173728
1290,1.0,0.0,0.0,0.0,0.0,1.0,0.02434626788306815
1291,0.0,1.0,0.0,0.0,1.0,0.0,0.35751321471451725
1292,1.0,0.0,0.0,0.0,0.0,1.0,-0.03650391503220707
1293,0.0,1.0,0.0,0.0,0.0,1.0,-0.3815925226262684
1294,0.0,1.0,0.0,0.0,0.0,1.0,-0.13611442902887438
1295,0.0,0.0,1.0,0.0,1.0,0.0,-0.033124466901648934
1296,1.0,0.0,0.0,0.0,1.0,0.0,-0.2458821465975304
1297,0.0,1.0,0.0,0.0,1.0,0.0,0.11834539788498374
1298,1.0,0.0,0.0,0.0,0.0,1.0,-0.06915135221778634
1299,0.0,1.0,0.0,0.0,1.0,0.0,-0.11250583642915823
1300,0.0,1.0,0.0,0.0,1.0,0.0,-0.3011392328227287
1301,0.0,1.0,0.0,1.0,0.0,0.0,-0.014022505729186173
1302,0.0,1.0,0.0,1.0,0.0,0.0,0.08781766341815543
1303,1.0,0.0,0.0,0.0,1.0,0.0,-0.047735677865747166
1304,0.0,0.0,1.0,0.0,0.0,1.0,-0.11962661173515846
1305,0.0,1.0,0.0,0.0,1.0,0.0,0.018493097611393727
1306,0.0,1.0,0.0,0.0,1.0,0.0,0.0987393985690742
1307,1.0,0.0,0.0,0.0,1.0,0.0,-0.0828178797512511
1308,1.0,0.0,0.0,0.0,0.0,1.0,-0.14457527148987714
1309,0.0,1.0,0.0,1.0,0.0,0.0,-0.06023339708015296
1310,1.0,0.0,0.0,0.0,1.0,0.0,-0.14867428333405375
1311,0.0,1.0,0.0,0.0,1.0,0.0,-0.2521177005984243
1312,1.0,0.0,0.0,0.0,1.0,0.0,-0.1693739724655975
1313,0.0,0.0,1.0,0.0,0.0,1.0,0.2021703121217148
1314,1.0,0.0,0.0,1.0,0.0,0.0,0.1704208366221197
1315,1.0,0.0,0.0,1.0,0.0,0.0,-0.08106886087049969
1316,0.0,1.0,0.0,0.0,1.0,0.0,0.03592228923179919
1317,0.0,1.0,0.0,0.0,0.0,1.0,0.07186598442991697
1318,1.0,0.0,0.0,0.0,1.0,0.0,0.3447370392578115
1319,0.0,1.0,0.0,1.0,0.0,0.0,-0.1408274471070604
1320,0.0,1.0,0.0,0.0,0.0,1.0,-0.057426187340394175
1321,1.0,0.0,0.0,0.0,1.0,0.0,-0.10445628842718767
1322,0.0,1.0,0.0,0.0,0.0,1.0,-0.3080377647801664
1323,0.0,1.0,0.0,1.0,0.0,0.0,-0.1430109286256075
1324,1.0,0.0,0.0,1.0,0.0,0.0,-0.013053015501295562
1325,0.0,1.0,0.0,0.0,0.0,1.0,-0.2763706537926812
1326,0.0,0.0,1.0,0.0,0.0,1.0,-0.06114789716579716
1327,1.0,0.0,0.0,1.0,0.0,0.0,-0.01822302537538023
1328,1.0,0.0,0.0,1.0,0.0,0.0,-0.19855758532917966
1329,0.0,0.0,1.0,0.0,1.0,0.0,-0.12111683168895293
1330,0.0,1.0,0.0,1.0,0.0,0.0,0.13463516904398287
1331,1.0,0.0,0.0,0.0,1.0,0.0,-0.26451068666643984
1332,0.0,1.0,0.0,1.0,0.0,0.0,0.16072182914142474
1333,0.0,1.0,0.0,0.0,0.0,1.0,0.049492848459340766
1334,0.0,1.0,0.0,0.0,0.0,1.0,0.08645102760980405
1335,0.0,1.0,0.0,0.0,0.0,1.0,-0.25519349764809884
1336,1.0,0.0,0.0,0.0,1.0,0.0,-0.27359504351659136
1337,1.0,0.0,0.0,1.0,0.0,0.0,-0.16912649390902898
1338,0.0,1.0,0.0,0.0,0.0,1.0,-0.24787545234190744
1339,1.0,0.0,0.0,0.0,1.0,0.0,-0.08028595654089588
1340,1.0,0.0,0.0,0.0,0.0,1.0,-0.25367863010195824
1341,0.0,0.0,1.0,0.0,0.0,1.0,-0.03196069558509329
1342,0.0,1.0,0.0,0.0,0.0,1.0,-0.19183961003108407
1343,1.0,0.0,0.0,1.0,0.0,0.0,-0.1388339990727382
1344,0.0,1.0,0.0,0.0,1.0,0.0,-0.01897772585464708
1345,0.0,1.0,0.0,0.0,0.0,1.0,-0.05578164754924453
1346,1.0,0.0,0.0,0.0,0.0,1.0,0.1872687151568584
1347,0.0,1.0,0.0,0.0,1.0,0.0,0.09700691992135836
1348,0.0,0.0,1.0,0.0,0.0,1.0,0.5007542398203373
1349,1.0,0.0,0.0,0.0,1.0,0.0,-0.2361954785512438
1350,0.0,1.0,0.0,0.0,0.0,1.0,0.21728587693238602
1351,0.0,1.0,0.0,0.0,0.0,1.0,0.09770069520136704
1352,0.0,0.0,1.0,0.0,0.0,1.0,-0.1416847543579347
1353,0.0,1.0,0.0,0.0,0.0,1.0,0.09200847989487583
1354,0.0,1.0,0.0,0.0,0.0,1.0,-0.2995204991796462
1355,0.0,1.0,0.0,0.0,1.0,0.0,-0.031832201572347896
1356,0.0,1.0,0.0,0.0,1.0,0.0,-0.06645249401594333
1357,0.0,0.0,1.0,0.0,1.0,0.0,-0.14367462942388087
1358,1.0,0.0,0.0,0.0,0.0,1.0,0.1774468522147089
1359,1.0,0.0,0.0,0.0,1.0,0.0,-0.21931693002882235
1360,1.0,0.0,0.0,1.0,0.0,0.0,-0.2592066175665173
1361,1.0,0.0,0.0,0.0,1.0,0.0,0.16014753322152964
1362,0.0,1.0,0.0,0.0,0.0,1.0,-0.19364263647914848
1363,0.0,0.0,1.0,0.0,0.0,1.0,0.2491297472728964
1364,1.0,0.0,0.0,0.0,1.0,0.0,-0.1375839836213727
1365,1.0,0.0,0.0,1.0,0.0,0.0,-0.08333985514535658
1366,1.0,0.0,0.0,0.0,1.0,0.0,-0.020467478126971358
1367,0.0,1.0,0.0,1.0,0.0,0.0,0.020232048586445783
1368,0.0,1.0,0.0,1.0,0.0,0.0,0.04596824769925745
1369,0.0,1.0,0.0,0.0,1.0,0.0,-0.10101269790172518
1370,1.0,0.0,0.0,1.0,0.0,0.0,-0.07830197304410824
1371,0.0,1.0,0.0,0.0,0.0,1.0,-0.054016127645001855
1372,0.0,1.0,0.0,0.0,1.0,0.0,-0.05752090097168783
1373,0.0,1.0,0.0,0.0,1.0,0.0,-0.3033191535402875
1374,1.0,0.0,0.0,0.0,1.0,0.0,-0.05948796104847076
1375,1.0,0.0,0.0,1.0,0.0,0.0,-0.11424445510403515
1376,0.0,1.0,0.0,0.0,1.0,0.0,-0.029290181545727486
1377,1.0,0.0,0.0,0.0,1.0,0.0,-0.0055246853491698325
1378,0.0,1.0,0.0,0.0,0.0,1.0,-0.18700756831394186
1379,1.0,0.0,0.0,1.0,0.0,0.0,-0.022780963570827484
1380,1.0,0.0,0.0,0.0,1.0,0.0,-0.14426802389100535
1381,1.0,0.0,0.0,0.0,1.0,0.0,-0.14752476351410782
1382,0.0,1.0,0.0,0.0,1.0,0.0,0.04439147493841766
1383,0.0,1.0,0.0,1.0,0.0,0.0,0.06795160259452504
1384,1.0,0.0,0.0,0.0,1.0,0.0,-0.05009746435971163
1385,1.0,0.0,0.0,0.0,0.0,1.0,0.2811319842785731
1386,0.0,0.0,1.0,1.0,0.0,0.0,0.03755217330289573
1387,1.0,0.0,0.0,0.0,1.0,0.0,0.015799259103447816
1388,0.0,1.0,0.0,1.0,0.0,0.0,-0.1306975502680866
1389,0.0,1.0,0.0,0.0,0.0,1.0,0.2583149341827333
1390,1.0,0.0,0.0,1.0,0.0,0.0,-0.03594596085622692
1391,1.0,0.0,0.0,0.0,0.0,1.0,-0.3274945119319055
1392,1.0,0.0,0.0,1.0,0.0,0.0,-0.007451713661453473
1393,0.0,1.0,0.0,0.0,1.0,0.0,-0.0685816433782841
1394,0.0,0.0,1.0,1.0,0.0,0.0,0.18073038738809374
1395,1.0,0.0,0.0,1.0,0.0,0.0,-0.11625986731332685
1396,0.0,1.0,0.0,0.0,1.0,0.0,0.006605625793308478
1397,0.0,0.0,1.0,0.0,0.0,1.0,0.0372003178428717
1398,1.0,0.0,0.0,0.0,1.0,0.0,-0.1255370907701383
1399,1.0,0.0,0.0,1.0,0.0,0.0,-0.06510428286843739
1400,0.0,1.0,0.0,0.0,0.0,1.0,0.5056605463784019
1401,1.0,0.0,0.0,0.0,0.0,1.0,0.15131828216326593
1402,0.0,1.0,0.0,0.0,1.0,0.0,-0.06823194335582516
1403,0.0,0.0,1.0,1.0,0.0,0.0,0.038364057024257485
1404,0.0,1.0,0.0,0.0,0.0,1.0,-0.2163652660669002
1405,0.0,1.0,0.0,0.0,1.0,0.0,-0.1484086890071148
1406,0.0,0.0,1.0,0.0,1.0,0.0,0.07100827439121526
1407,0.0,1.0,0.0,0.0,1.0,0.0,-0.11145096125207454
1408,0.0,0.0,1.0,0.0,1.0,0.0,0.09378604487510267
1409,0.0,1.0,0.0,1.0,0.0,0.0,0.06668474261260315
1410,0.0,0.0,1.0,0.0,1.0,0.0,0.12192846112808885
1411,1.0,0.0,0.0,0.0,0.0,1.0,-0.13338235348080096
1412,0.0,1.0,0.0,0.0,1.0,0.0,0.028720463844841507
1413,0.0,1.0,0.0,1.0,0.0,0.0,-0.16798185456967984
1414,0.0,1.0,0.0,0.0,1.0,0.0,-0.2168212913785101
1415,0.0,0.0,1.0,0.0,1.0,0.0,-0.22886279410969226
1416,0.0,1.0,0.0,0.0,1.0,0.0,0.0748130236236898
1417,1.0,0.0,0.0,0.0,0.0,1.0,0.2232453480945087
1418,0.0,1.0,0.0,0.0,1.0,0.0,-0.06990257805015188
1419,0.0,0.0,1.0,1.0,0.0,0.0,0.0814850089217446
1420,0.0,0.0,1.0,0.0,1.0,0.0,-0.22352430232867315
1421,0.0,0.0,1.0,1.0,0.0,0.0,0.06596046306862446
1422,0.0,1.0,0.0,1.0,0.0,0.0,-0.237103288961793
1423,0.0,0.0,1.0,1.0,0.0,0.0,-0.16378892392158095
1424,0.0,1.0,0.0,0.0,1.0,0.0,-0.17114283038315906
1425,0.0,0.0,1.0,1.0,0.0,0.0,0.17100725617107235
1426,0.0,0.0,1.0,0.0,1.0,0.0,-0.1507615971889077
1427,0.0,0.0,1.0,0.0,1.0,0.0,-0.022167496550693052
1428,0.0,0.0,1.0,1.0,0.0,0.0,0.1187632208788464
1429,0.0,1.0,0.0,1.0,0.0,0.0,0.15891925963893927
1430,0.0,1.0,0.0,0.0,0.0,1.0,0.01132496249453918
1431,0.0,0.0,1.0,1.0,0.0,0.0,-0.19384410530781848
1432,0.0,0.0,1.0,1.0,0.0,0.0,0.20915916897230524
1433,0.0,0.0,1.0,0.0,1.0,0.0,-0.16152762238518306
1434,0.0,0.0,1.0,0.0,1.0,0.0,0.10269470375153113
1435,0.0,1.0,0.0,0.0,1.0,0.0,-0.2115149522964649
1436,0.0,0.0,1.0,1.0,0.0,0.0,-0.14244212699023207
1437,0.0,0.0,1.0,0.0,1.0,0.0,0.062265084921913176
1438,0.0,1.0,0.0,0.0,1.0,0.0,-0.024561912701615785
1439,0.0,0.0,1.0,1.0,0.0,0.0,0.06052535712581309
1440,0.0,0.0,1.0,0.0,1.0,0.0,-0.07981620299803638
1441,0.0,0.0,1.0,0.0,0.0,1.0,0.005558584772276887
1442,0.0,0.0,1.0,0.0,1.0,0.0,-0.07242728239076335
1443,0.0,0.0,1.0,0.0,1.0,0.0,-0.11807708074633527
1444,0.0,0.0,1.0,1.0,0.0,0.0,0.07416376938871183
1445,0.0,0.0,1.0,0.0,1.0,0.0,0.04324646582950742
1446,0.0,0.0,1.0,1.0,0.0,0.0,-0.0036866722230139977
1447,0.0,0.0,1.0,1.0,0.0,0.0,0.06669349028201965
1448,0.0,0.0,1.0,1.0,0.0,0.0,-0.10643332773478442
1449,0.0,1.0,0.0,0.0,0.0,1.0,-0.0018018485866957425
1450,0.0,1.0,0.0,0.0,0.0,1.0,0.2360486441408032
1451,0.0,0.0,1.0,1.0,0.0,0.0,0.07973594210759538
1452,0.0,0.0,1.0,0.0,0.0,1.0,0.03647482023857429
1453,0.0,1.0,0.0,0.0,1.0,0.0,0.1409705667806671
1454,0.0,0.0,1.0,1.0,0.0,0.0,-0.25784781431986314
1455,0.0,0.0,1.0,1.0,0.0,0.0,0.1924565175300167
1456,0.0,0.0,1.0,0.0,0.0,1.0,-0.2334315159998531
1457,0.0,0.0,1.0,1.0,0.0,0.0,0.14744954216065087
1458,0.0,0.0,1.0,0.0,0.0,1.0,-0.05996748688713871
1459,0.0,0.0,1.0,1.0,0.0,0.0,0.04186311648283125
1460,0.0,0.0,1.0,1.0,0.0,0.0,0.24255158759164094
1461,0.0,0.0,1.0,1.0,0.0,0.0,0.31723080180362484
1462,1.0,0.0,0.0,0.0,1.0,0.0,-0.036862633959920184
1463,0.0,1.0,0.0,0.0,1.0,0.0,-0.15426242768368315
1464,1.0,0.0,0.0,0.0,1.0,0.0,-0.2348289926811966
1465,0.0,0.0,1.0,1.0,0.0,0.0,0.1789757585678532
1466,0.0,1.0,0.0,1.0,0.0,0.0,0.006814241072702232
1467,0.0,0.0,1.0,0.0,1.0,0.0,-0.12361440793680567
1468,1.0,0.0,0.0,1.0,0.0,0.0,-0.2983719752474854
1469,0.0,1.0,0.0,0.0,1.0,0.0,0.011541615370891156
1470,1.0,0.0,0.0,0.0,1.0,0.0,-0.08085473094139628
1471,0.0,0.0,1.0,0.0,1.0,0.0,-0.28878578579618586
1472,0.0,0.0,1.0,0.0,1.0,0.0,0.06952043896118865
1473,0.0,1.0,0.0,1.0,0.0,0.0,0.3932481185572768
1474,0.0,0.0,1.0,0.0,1.0,0.0,-0.11272662744225714
1475,0.0,0.0,1.0,0.0,1.0,0.0,-0.14872000603624091
1476,0.0,1.0,0.0,0.0,1.0,0.0,-0.305977175088727
1477,0.0,1.0,0.0,1.0,0.0,0.0,-0.05907510223915247
1478,1.0,0.0,0.0,0.0,1.0,0.0,-0.25383217973069305
1479,0.0,1.0,0.0,0.0,0.0,1.0,0.23154373055678035
1480,0.0,1.0,0.0,0.0,1.0,0.0,-0.2430468173217645
1481,0.0,0.0,1.0,0.0,1.0,0.0,-0.03306279506569365
1482,0.0,1.0,0.0,1.0,0.0,0.0,-0.2879157617203283
1483,0.0,1.0,0.0,0.0,0.0,1.0,0.7337969173645299
1484,1.0,0.0,0.0,0.0,1.0,0.0,-0.13596582948288605
1485,0.0,1.0,0.0,0.0,0.0,1.0,0.4166869297206478
1486,0.0,0.0,1.0,0.0,0.0,1.0,-0.3526994257846059
1487,0.0,1.0,0.0,0.0,1.0,0.0,0.17898633204054348
1488,0.0,1.0,0.0,0.0,1.0,0.0,-0.04245132213250613
1489,0.0,1.0,0.0,1.0,0.0,0.0,1.1827726113206691
1490,0.0,0.0,1.0,0.0,0.0,1.0,-0.3062896613437971
1491,0.0,1.0,0.0,0.0,1.0,0.0,-0.18806607024314792
1492,0.0,0.0,1.0,0.0,1.0,0.0,0.3524611922469528
1493,1.0,0.0,0.0,1.0,0.0,0.0,-0.2978467220968847
1494,1.0,0.0,0.0,0.0,0.0,1.0,0.16256818363086956
1495,0.0,1.0,0.0,1.0,0.0,0.0,-0.1830875531179176
1496,1.0,0.0,0.0,0.0,0.0,1.0,-0.1145677635960689
1497,0.0,1.0,0.0,1.0,0.0,0.0,-0.023247876647853216
1498,0.0,1.0,0.0,0.0,1.0,0.0,-0.17778002576676966
1499,0.0,1.0,0.0,0.0,0.0,1.0,-0.2774073554711728
1500,0.0,1.0,0.0,0.0,1.0,0.0,0.2714407912391056
1501,0.0,0.0,1.0,0.0,1.0,0.0,-0.04010382398400958
1502,0.0,1.0,0.0,1.0,0.0,0.0,-0.15206403084022535
1503,1.0,0.0,0.0,0.0,1.0,0.0,-0.3700051879398406
1504,0.0,1.0,0.0,0.0,1.0,0.0,0.06263276319731748
1505,0.0,0.0,1.0,0.0,0.0,1.0,-0.14901808554698134
1506,0.0,1.0,0.0,0.0,1.0,0.0,-0.04728012804415849
1507,1.0,0.0,0.0,0.0,1.0,0.0,-0.1684364101677801
1508,0.0,1.0,0.0,1.0,0.0,0.0,-0.08650855445839467
1509,1.0,0.0,0.0,0.0,1.0,0.0,-0.2474618015247766
1510,0.0,0.0,1.0,0.0,0.0,1.0,-0.3163075885939885
1511,0.0,0.0,1.0,0.0,0.0,1.0,-0.4631386140978916
1512,0.0,1.0,0.0,0.0,1.0,0.0,-0.2757790778857581
1513,0.0,1.0,0.0,0.0,1.0,0.0,-0.1998707602521469
1514,0.0,0.0,1.0,0.0,0.0,1.0,0.20874975101419435
1515,0.0,1.0,0.0,1.0,0.0,0.0,-0.2071657353638924
1516,0.0,1.0,0.0,0.0,1.0,0.0,-0.34006150758781417
1517,0.0,0.0,1.0,0.0,1.0,0.0,-0.32320795933205504
1518,0.0,1.0,0.0,0.0,0.0,1.0,-0.17955158094659873
1519,1.0,0.0,0.0,0.0,1.0,0.0,-0.09885190867170046
1520,1.0,0.0,0.0,0.0,1.0,0.0,-0.26447740986351603
1521,1.0,0.0,0.0,0.0,0.0,1.0,-0.3626544476999154
1522,0.0,0.0,1.0,0.0,0.0,1.0,-0.28094007998198256
1523,0.0,1.0,0.0,0.0,0.0,1.0,0.7445036777142863
1524,1.0,0.0,0.0,0.0,1.0,0.0,-0.01602408149775114
1525,1.0,0.0,0.0,0.0,0.0,1.0,0.12074276952423013
1526,0.0,0.0,1.0,0.0,1.0,0.0,-0.3428134613841524
1527,1.0,0.0,0.0,0.0,0.0,1.0,1.3732071659052782
1528,0.0,1.0,0.0,0.0,0.0,1.0,-0.35661851038438497
1529,1.0,0.0,0.0,0.0,0.0,1.0,-0.282901748134891
1530,1.0,0.0,0.0,1.0,0.0,0.0,-0.1926803121966294
1531,1.0,0.0,0.0,0.0,0.0,1.0,0.5003615427014335
1532,1.0,0.0,0.0,0.0,1.0,0.0,-0.24284978718708905
1533,0.0,1.0,0.0,0.0,0.0,1.0,-0.19365174747653655
1534,0.0,1.0,0.0,1.0,0.0,0.0,0.10352307030121656
1535,0.0,1.0,0.0,0.0,1.0,0.0,0.3133178401593647
1536,1.0,0.0,0.0,0.0,0.0,1.0,-0.09661385880368413
1537,0.0,1.0,0.0,1.0,0.0,0.0,-0.2336360057838065
1538,1.0,0.0,0.0,0.0,1.0,0.0,0.02215031902730169
1539,0.0,0.0,1.0,0.0,0.0,1.0,-0.5045738778684254
1540,1.0,0.0,0.0,0.0,0.0,1.0,0.8029538901777188
1541,0.0,1.0,0.0,0.0,0.0,1.0,0.4269290245362308
1542,1.0,0.0,0.0,0.0,0.0,1.0,-0.27503308618597444
1543,1.0,0.0,0.0,0.0,0.0,1.0,0.27074720643624384
1544,0.0,1.0,0.0,0.0,1.0,0.0,-0.21343721324404294
1545,1.0,0.0,0.0,0.0,0.0,1.0,-0.12507224502511316
1546,0.0,0.0,1.0,0.0,0.0,1.0,0.7111139814440642
1547,0.0,1.0,0.0,0.0,1.0,0.0,0.6260875321187905
1548,1.0,0.0,0.0,0.0,0.0,1.0,0.11724835928665345
1549,0.0,1.0,0.0,0.0,1.0,0.0,-0.40652890152588217
1550,1.0,0.0,0.0,0.0,1.0,0.0,-0.3202388280431228
1551,0.0,1.0,0.0,0.0,0.0,1.0,0.04218087217101008
